Candidate_ID,Role_Applied,Department,Source,Application_Date,Screening_Date,Interview_Date,Offer_Date,Hire_Date,Final_Status,Missing_Offer_Flag,Time_to_Hire,Stage_Drop
C00902,Marketing Specialist,Sales,AngelList,,,,,,Rejected,FALSE,-1,No_Application
C00903,HR Manager,HR,Company Website,09-12-2024,,,,,Rejected,FALSE,-1,After_Application
C00904,Marketing Specialist,HR,Company Website,31-08-2024,07-09-2024,21-09-2024,01-10-2024,,Rejected,FALSE,-1,After_Offer
C00905,Marketing Specialist,Product,Company Website,17-08-2024,26-08-2024,27-08-2024,04-09-2024,,Dropped,FALSE,-1,After_Offer
C00906,HR Manager,Product,Referral,09-02-2025,19-02-2025,06-03-2025,14-03-2025,,Rejected,FALSE,-1,After_Offer
C00907,HR Manager,Product,AngelList,17-05-2025,18-05-2025,25-05-2025,03-06-2025,06-06-2025,Hired,FALSE,20,
C00908,Software Engineer,Marketing,LinkedIn,26-05-2025,02-06-2025,04-06-2025,10-06-2025,25-06-2025,Hired,FALSE,30,
C00909,Software Engineer,Tech,AngelList,27-07-2023,28-07-2023,,,,Rejected,FALSE,-1,After_Screening
C00910,Product Manager,Sales,Referral,19-12-2023,27-12-2023,31-12-2023,10-01-2024,,Rejected,FALSE,-1,After_Offer
C00911,Data Scientist,HR,Referral,31-12-2024,06-01-2025,20-01-2025,28-01-2025,02-02-2025,Hired,FALSE,33,
C00912,HR Manager,Sales,Naukri,04-01-2025,11-01-2025,25-01-2025,31-01-2025,,Rejected,FALSE,-1,After_Offer
C00913,Marketing Specialist,Tech,AngelList,05-01-2025,08-01-2025,13-01-2025,15-01-2025,31-01-2025,Hired,FALSE,26,
C00914,Data Scientist,Tech,Company Website,08-05-2025,12-05-2025,,,,Dropped,FALSE,-1,After_Screening
C00915,Product Manager,HR,Referral,05-03-2024,12-03-2024,20-03-2024,24-03-2024,,Dropped,FALSE,-1,After_Offer
C00916,Marketing Specialist,Marketing,Referral,24-11-2024,25-11-2024,30-11-2024,03-12-2024,09-12-2024,Hired,FALSE,15,
C00917,Sales Executive,Product,Naukri,14-01-2024,23-01-2024,,,,Dropped,FALSE,-1,After_Screening
C00918,Product Manager,Marketing,Company Website,14-05-2025,,,,,Dropped,FALSE,-1,After_Application
C00919,HR Manager,Tech,Referral,07-05-2025,17-05-2025,26-05-2025,,,Hired,FALSE,-1,
C00920,Sales Executive,Tech,LinkedIn,06-07-2025,12-07-2025,25-07-2025,,,Rejected,FALSE,-1,After_Interview
C00921,Sales Executive,Marketing,Company Website,10-11-2023,15-11-2023,29-11-2023,08-12-2023,,Dropped,FALSE,-1,After_Offer
C00922,Product Manager,Product,AngelList,05-03-2024,07-03-2024,22-03-2024,30-03-2024,,Rejected,FALSE,-1,After_Offer
C00923,HR Manager,Product,Naukri,30-06-2024,02-07-2024,15-07-2024,17-07-2024,,Rejected,FALSE,-1,After_Offer
C00924,Marketing Specialist,Tech,LinkedIn,31-08-2023,01-09-2023,04-09-2023,08-09-2023,,Dropped,FALSE,-1,After_Offer
C00925,Sales Executive,Product,LinkedIn,,23-03-2025,04-04-2025,13-04-2025,,Rejected,FALSE,-1,After_Offer
C00926,Product Manager,Product,AngelList,17-04-2025,19-04-2025,,,,Rejected,FALSE,-1,After_Screening
C00927,Product Manager,HR,Naukri,03-06-2025,06-06-2025,,,,Dropped,FALSE,-1,After_Screening
C00928,Marketing Specialist,HR,Referral,22-09-2023,29-09-2023,30-09-2023,,,Dropped,FALSE,-1,After_Interview
C00929,HR Manager,Sales,Naukri,07-09-2023,13-09-2023,16-09-2023,,,Rejected,FALSE,-1,After_Interview
C00930,Product Manager,Marketing,Referral,13-11-2023,20-11-2023,01-12-2023,,,Rejected,FALSE,-1,After_Interview
C00931,Product Manager,Tech,AngelList,04-03-2025,13-03-2025,17-03-2025,,,Rejected,FALSE,-1,After_Interview
C00932,Product Manager,Product,AngelList,26-02-2024,04-03-2024,18-03-2024,24-03-2024,25-03-2024,Hired,FALSE,28,
C00933,Data Scientist,Sales,LinkedIn,16-04-2025,17-04-2025,26-04-2025,28-04-2025,09-05-2025,Hired,FALSE,23,
C00934,Software Engineer,HR,LinkedIn,09-02-2024,12-02-2024,19-02-2024,22-02-2024,,Rejected,FALSE,-1,After_Offer
C00935,Marketing Specialist,Product,LinkedIn,06-03-2025,07-03-2025,19-03-2025,28-03-2025,,Dropped,FALSE,-1,After_Offer
C00936,Data Scientist,Marketing,AngelList,09-01-2024,16-01-2024,27-01-2024,01-02-2024,12-02-2024,Hired,FALSE,34,
C00937,Product Manager,HR,Referral,01-02-2025,02-02-2025,17-02-2025,20-02-2025,05-03-2025,Hired,FALSE,32,
C00938,Software Engineer,Tech,AngelList,13-02-2024,17-02-2024,27-02-2024,06-03-2024,,Rejected,FALSE,-1,After_Offer
C00939,Marketing Specialist,Product,AngelList,25-10-2023,09-11-2023,16-11-2023,17-11-2023,05-12-2023,Hired,FALSE,41,
C00940,Sales Executive,Sales,LinkedIn,07-03-2025,10-03-2025,19-03-2025,,,Rejected,FALSE,-1,After_Interview
C00941,Marketing Specialist,Tech,Naukri,08-08-2024,,,,,Dropped,FALSE,-1,After_Application
C00942,Data Scientist,Product,LinkedIn,20-05-2024,29-05-2024,09-06-2024,,,Rejected,FALSE,-1,After_Interview
C00943,Data Scientist,Product,Naukri,28-06-2024,,,,,Dropped,FALSE,-1,After_Application
C00944,Data Scientist,Product,Referral,03-07-2024,13-07-2024,27-07-2024,03-08-2024,20-08-2024,Hired,FALSE,48,
C00945,Marketing Specialist,Product,Referral,01-01-2024,02-01-2024,07-01-2024,13-01-2024,17-01-2024,Hired,FALSE,16,
C00946,HR Manager,Product,Company Website,14-08-2024,,,,,Hired,FALSE,-1,
C00947,Product Manager,Tech,Company Website,12-02-2025,14-02-2025,24-02-2025,04-03-2025,15-03-2025,Hired,FALSE,31,
C00948,Marketing Specialist,Marketing,Company Website,18-01-2025,28-01-2025,12-02-2025,,,Dropped,FALSE,-1,After_Interview
C00949,Sales Executive,Marketing,Referral,11-11-2023,15-11-2023,20-11-2023,30-11-2023,05-12-2023,Hired,FALSE,24,
C00950,Sales Executive,Tech,LinkedIn,29-12-2024,07-01-2025,09-01-2025,19-01-2025,,Rejected,FALSE,-1,After_Offer
C00951,Sales Executive,Marketing,LinkedIn,03-02-2024,09-02-2024,12-02-2024,19-02-2024,,Dropped,FALSE,-1,After_Offer
C00952,Product Manager,Sales,LinkedIn,02-12-2024,,,,,Dropped,FALSE,-1,After_Application
C00953,Software Engineer,Sales,AngelList,03-05-2024,,,,,Hired,FALSE,-1,
C00954,Data Scientist,Tech,Company Website,28-12-2024,05-01-2025,07-01-2025,16-01-2025,29-01-2025,Hired,FALSE,32,
C00955,Product Manager,Sales,LinkedIn,07-12-2024,16-12-2024,30-12-2024,,,Dropped,FALSE,-1,After_Interview
C00956,Data Scientist,Tech,Company Website,15-03-2025,22-03-2025,03-04-2025,11-04-2025,,Rejected,FALSE,-1,After_Offer
C00957,Product Manager,Sales,Company Website,10-10-2024,17-10-2024,20-10-2024,28-10-2024,,Rejected,FALSE,-1,After_Offer
C00958,Data Scientist,HR,AngelList,19-06-2024,22-06-2024,01-07-2024,03-07-2024,10-07-2024,Hired,FALSE,21,
C00959,Product Manager,Tech,Referral,03-12-2023,04-12-2023,13-12-2023,15-12-2023,04-01-2024,Hired,FALSE,32,
C00960,Software Engineer,Product,LinkedIn,30-12-2024,01-01-2025,,,,Hired,FALSE,-1,
C00961,Marketing Specialist,Sales,AngelList,06-01-2025,07-01-2025,09-01-2025,15-01-2025,,Dropped,FALSE,-1,After_Offer
C00962,Sales Executive,HR,Referral,04-11-2024,12-11-2024,,,,Rejected,FALSE,-1,After_Screening
C00963,Data Scientist,Tech,Referral,13-07-2024,23-07-2024,07-08-2024,12-08-2024,,Dropped,FALSE,-1,After_Offer
C00964,Product Manager,Sales,LinkedIn,12-07-2023,20-07-2023,,,,Dropped,FALSE,-1,After_Screening
C00965,Software Engineer,Product,Company Website,20-06-2025,22-06-2025,29-06-2025,04-07-2025,,Rejected,FALSE,-1,After_Offer
C00966,Software Engineer,Sales,Naukri,06-03-2024,12-03-2024,20-03-2024,30-03-2024,,Dropped,FALSE,-1,After_Offer
C00967,Sales Executive,HR,Company Website,12-09-2023,15-09-2023,23-09-2023,01-10-2023,06-10-2023,Hired,FALSE,24,
C00968,Product Manager,Marketing,Company Website,08-04-2024,14-04-2024,,,,Dropped,FALSE,-1,After_Screening
C00969,Marketing Specialist,Marketing,Naukri,25-11-2023,05-12-2023,09-12-2023,15-12-2023,,Dropped,FALSE,-1,After_Offer
C00970,Data Scientist,HR,Referral,17-07-2023,25-07-2023,05-08-2023,,,Rejected,FALSE,-1,After_Interview
C00971,Marketing Specialist,HR,Naukri,27-08-2023,28-08-2023,10-09-2023,15-09-2023,,Dropped,FALSE,-1,After_Offer
C00972,HR Manager,Tech,Naukri,06-11-2024,08-11-2024,10-11-2024,,,Dropped,FALSE,-1,After_Interview
C00973,Software Engineer,Marketing,AngelList,01-07-2024,11-07-2024,21-07-2024,29-07-2024,15-08-2024,Hired,FALSE,45,
C00974,Software Engineer,Tech,AngelList,,09-12-2024,18-12-2024,,,Dropped,FALSE,-1,After_Interview
C00975,Sales Executive,Sales,AngelList,,,,,,Hired,FALSE,-1,
C00976,Product Manager,HR,Referral,26-09-2023,30-09-2023,14-10-2023,22-10-2023,,Rejected,FALSE,-1,After_Offer
C00977,HR Manager,Tech,Naukri,17-05-2025,,,,,Dropped,FALSE,-1,After_Application
C00978,HR Manager,HR,LinkedIn,19-08-2024,25-08-2024,26-08-2024,27-08-2024,,Rejected,FALSE,-1,After_Offer
C00979,HR Manager,Tech,Naukri,17-01-2024,20-01-2024,03-02-2024,10-02-2024,19-02-2024,Hired,FALSE,33,
C00980,Product Manager,Sales,Referral,28-04-2025,,,,,Rejected,FALSE,-1,After_Application
C00981,Data Scientist,Sales,AngelList,24-01-2024,02-02-2024,,,,Hired,FALSE,-1,
C00982,Software Engineer,Product,Referral,21-12-2023,26-12-2023,29-12-2023,05-01-2024,11-01-2024,Hired,FALSE,21,
C00983,Product Manager,Marketing,AngelList,07-10-2024,,,,,Hired,FALSE,-1,
C00984,HR Manager,Product,Referral,28-02-2024,02-03-2024,,,,Hired,FALSE,-1,
C00985,Software Engineer,Marketing,LinkedIn,01-10-2024,,,,,Dropped,FALSE,-1,After_Application
C00986,Software Engineer,Sales,AngelList,28-06-2024,04-07-2024,,,,Hired,FALSE,-1,
C00987,HR Manager,Tech,AngelList,,10-07-2024,24-07-2024,25-07-2024,01-08-2024,Hired,FALSE,-1,
C00988,HR Manager,HR,Naukri,14-02-2024,24-02-2024,03-03-2024,12-03-2024,,Dropped,FALSE,-1,After_Offer
C00989,Software Engineer,Sales,Referral,03-02-2025,05-02-2025,11-02-2025,18-02-2025,,Rejected,FALSE,-1,After_Offer
C00990,Sales Executive,Sales,Company Website,21-09-2023,,,,,Hired,FALSE,-1,
C00991,Marketing Specialist,Tech,Company Website,19-10-2024,,,,,Rejected,FALSE,-1,After_Application
C00992,Marketing Specialist,Sales,Naukri,23-12-2023,24-12-2023,03-01-2024,07-01-2024,,Dropped,FALSE,-1,After_Offer
C00993,Software Engineer,Sales,Referral,24-03-2024,27-03-2024,03-04-2024,12-04-2024,19-04-2024,Hired,FALSE,26,
C00994,Data Scientist,Tech,LinkedIn,21-12-2024,24-12-2024,27-12-2024,05-01-2025,19-01-2025,Hired,FALSE,29,
C00995,Data Scientist,Sales,Naukri,29-07-2024,07-08-2024,08-08-2024,18-08-2024,,Rejected,FALSE,-1,After_Offer
C00996,Sales Executive,Marketing,AngelList,24-02-2025,27-02-2025,,,,Dropped,FALSE,-1,After_Screening
C00997,Product Manager,Marketing,LinkedIn,09-02-2025,17-02-2025,22-02-2025,01-03-2025,13-03-2025,Hired,FALSE,32,
C00998,Software Engineer,Marketing,Referral,22-11-2023,26-11-2023,05-12-2023,,,Rejected,FALSE,-1,After_Interview
C00999,Data Scientist,Marketing,AngelList,23-10-2024,01-11-2024,06-11-2024,,,Hired,FALSE,-1,
C01000,Software Engineer,Sales,Company Website,10-12-2024,13-12-2024,18-12-2024,22-12-2024,11-01-2025,Hired,FALSE,32,
